Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios;on-off;Max Día;Poblacion
Metropolitana;Curacaví;13503;43997;1350343997;0;203;0;0;203;0;89;0;ON;88;36430.0 
Metropolitana;Curacaví;13503;43998;1350343998;0;203;0;0;203;0;90;0;ON;88;36430.0 
Biobío;Curanilahue;8205;43918;820543918;1;1;0;1;0;0;1;0;START;79;33892.0 
Biobío;Curanilahue;8205;43919;820543919;0;1;0;1;0;0;2;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43920;820543920;0;1;0;1;0;0;3;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43921;820543921;0;1;0;1;0;0;4;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43922;820543922;0;1;0;1;0;0;5;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43923;820543923;0;1;0;0;1;1;6;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43924;820543924;0;1;0;0;1;0;7;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43925;820543925;0;1;0;0;1;0;8;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43926;820543926;0;1;0;0;1;0;9;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43927;820543927;0;1;0;0;1;0;10;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43928;820543928;0;1;0;0;1;0;11;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43929;820543929;0;1;0;0;1;0;12;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43930;820543930;0;1;0;0;1;0;13;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43931;820543931;0;1;0;0;1;0;14;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43932;820543932;0;1;0;0;1;0;15;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43933;820543933;0;1;0;0;1;0;16;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43934;820543934;0;1;0;0;1;0;17;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43935;820543935;0;1;0;0;1;0;18;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43936;820543936;0;1;0;0;1;0;19;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43937;820543937;0;1;0;0;1;0;20;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43938;820543938;0;1;0;0;1;0;21;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43939;820543939;0;1;0;0;1;0;22;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43940;820543940;0;1;0;0;1;0;23;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43941;820543941;0;1;0;0;1;0;24;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43942;820543942;0;1;0;0;1;0;25;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43943;820543943;0;1;0;0;1;0;26;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43944;820543944;0;1;0;0;1;0;27;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43945;820543945;1;2;0;1;1;0;28;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43946;820543946;0;2;0;1;1;0;29;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43947;820543947;0;2;0;1;1;0;30;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43948;820543948;0;2;0;1;1;0;31;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43949;820543949;0;2;0;1;1;0;32;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43950;820543950;0;2;0;0;2;1;33;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43951;820543951;0;2;0;0;2;0;34;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43952;820543952;0;2;0;0;2;0;35;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43953;820543953;0;2;0;0;2;0;36;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43954;820543954;0;2;0;0;2;0;37;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43955;820543955;0;2;0;0;2;0;38;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43956;820543956;0;2;0;0;2;0;39;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43957;820543957;0;2;0;0;2;0;40;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43958;820543958;0;2;0;0;2;0;41;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43959;820543959;1;3;0;1;2;0;42;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43960;820543960;0;3;0;1;2;0;43;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43961;820543961;0;3;0;1;2;0;44;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43962;820543962;0;3;0;1;2;0;45;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43963;820543963;0;3;0;1;2;0;46;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43964;820543964;0;3;0;0;3;1;47;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43965;820543965;1;4;0;1;3;0;48;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43966;820543966;1;5;0;2;3;0;49;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43967;820543967;0;5;0;2;3;0;50;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43968;820543968;0;5;0;2;3;0;51;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43969;820543969;0;5;0;2;3;0;52;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43970;820543970;0;5;0;1;4;1;53;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43971;820543971;0;5;0;0;5;1;54;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43972;820543972;0;5;0;0;5;0;55;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43973;820543973;0;5;0;0;5;0;56;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43974;820543974;0;5;0;0;5;0;57;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43975;820543975;0;5;0;0;5;0;58;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43976;820543976;0;5;0;0;5;0;59;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43977;820543977;0;5;0;0;5;0;60;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43978;820543978;0;5;0;0;5;0;61;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43979;820543979;1;6;0;1;5;0;62;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43980;820543980;0;6;0;1;5;0;63;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43981;820543981;0;6;0;1;5;0;64;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43982;820543982;0;6;0;1;5;0;65;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43983;820543983;1;7;0;2;5;0;66;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43984;820543984;0;7;0;1;6;1;67;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43985;820543985;0;7;0;1;6;0;68;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43986;820543986;1;8;0;2;6;0;69;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43987;820543987;0;8;0;2;6;0;70;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43988;820543988;3;11;0;4;7;1;71;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43989;820543989;1;12;0;5;7;0;72;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43990;820543990;1;13;0;6;7;0;73;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43991;820543991;1;14;0;6;8;1;74;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43992;820543992;2;16;0;8;8;0;75;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43993;820543993;2;18;0;7;11;3;76;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43994;820543994;4;22;0;10;12;1;77;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43995;820543995;3;25;0;12;13;1;78;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43996;820543996;0;25;0;11;14;1;79;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43997;820543997;0;25;0;9;16;2;80;0;ON;79;33892.0 
Biobío;Curanilahue;8205;43998;820543998;0;25;0;7;18;2;81;0;ON;79;33892.0 
La Araucanía;Curarrehue;9104;43912;910443912;1;1;0;1;0;0;1;0;START;85;7802.0 
La Araucanía;Curarrehue;9104;43913;910443913;0;1;0;1;0;0;2;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43914;910443914;0;1;0;1;0;0;3;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43915;910443915;0;1;0;1;0;0;4;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43916;910443916;0;1;0;1;0;0;5;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43917;910443917;0;1;0;0;1;1;6;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43918;910443918;0;1;0;0;1;0;7;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43919;910443919;0;1;0;0;1;0;8;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43920;910443920;0;1;0;0;1;0;9;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43921;910443921;0;1;0;0;1;0;10;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43922;910443922;0;1;0;0;1;0;11;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43923;910443923;0;1;0;0;1;0;12;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43924;910443924;0;1;0;0;1;0;13;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43925;910443925;0;1;0;0;1;0;14;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43926;910443926;0;1;0;0;1;0;15;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43927;910443927;0;1;0;0;1;0;16;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43928;910443928;2;3;0;2;1;0;17;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43929;910443929;1;4;0;3;1;0;18;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43930;910443930;0;4;0;3;1;0;19;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43931;910443931;0;4;0;3;1;0;20;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43932;910443932;0;4;0;3;1;0;21;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43933;910443933;0;4;0;1;3;2;22;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43934;910443934;0;4;0;0;4;1;23;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43935;910443935;0;4;0;0;4;0;24;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43936;910443936;0;4;0;0;4;0;25;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43937;910443937;0;4;0;0;4;0;26;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43938;910443938;0;4;0;0;4;0;27;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43939;910443939;0;4;0;0;4;0;28;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43940;910443940;0;4;0;0;4;0;29;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43941;910443941;0;4;0;0;4;0;30;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43942;910443942;0;4;0;0;4;0;31;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43943;910443943;0;4;0;0;4;0;32;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43944;910443944;0;4;0;0;4;0;33;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43945;910443945;0;4;0;0;4;0;34;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43946;910443946;0;4;0;0;4;0;35;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43947;910443947;0;4;0;0;4;0;36;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43948;910443948;0;4;1;0;4;0;37;1;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43949;910443949;0;4;1;0;4;0;38;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43950;910443950;0;4;1;0;4;0;39;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43951;910443951;0;4;1;0;4;0;40;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43952;910443952;0;4;1;0;4;0;41;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43953;910443953;0;4;1;0;4;0;42;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43954;910443954;0;4;1;0;4;0;43;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43955;910443955;0;4;1;0;4;0;44;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43956;910443956;0;4;1;0;4;0;45;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43957;910443957;0;4;1;0;4;0;46;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43958;910443958;0;4;1;0;4;0;47;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43959;910443959;0;4;1;0;4;0;48;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43960;910443960;0;4;1;0;4;0;49;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43961;910443961;0;4;1;0;4;0;50;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43962;910443962;0;4;1;0;4;0;51;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43963;910443963;0;4;1;0;4;0;52;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43964;910443964;0;4;1;0;4;0;53;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43965;910443965;0;4;1;0;4;0;54;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43966;910443966;0;4;1;0;4;0;55;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43967;910443967;0;4;1;0;4;0;56;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43968;910443968;0;4;1;0;4;0;57;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43969;910443969;0;4;1;0;4;0;58;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43970;910443970;0;4;1;0;4;0;59;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43971;910443971;0;4;1;0;4;0;60;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43972;910443972;0;4;1;0;4;0;61;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43973;910443973;0;4;1;0;4;0;62;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43974;910443974;0;4;1;0;4;0;63;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43975;910443975;0;4;1;0;4;0;64;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43976;910443976;0;4;1;0;4;0;65;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43977;910443977;0;4;1;0;4;0;66;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43978;910443978;0;4;1;0;4;0;67;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43979;910443979;0;4;1;0;4;0;68;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43980;910443980;0;4;1;0;4;0;69;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43981;910443981;0;4;1;0;4;0;70;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43982;910443982;0;4;1;0;4;0;71;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43983;910443983;0;4;1;0;4;0;72;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43984;910443984;0;4;1;0;4;0;73;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43985;910443985;0;4;1;0;4;0;74;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43986;910443986;0;4;1;0;4;0;75;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43987;910443987;0;4;1;0;4;0;76;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43988;910443988;0;4;1;0;4;0;77;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43989;910443989;0;4;1;0;4;0;78;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43990;910443990;0;4;1;0;4;0;79;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43991;910443991;0;4;1;0;4;0;80;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43992;910443992;0;4;1;0;4;0;81;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43993;910443993;0;4;1;0;4;0;82;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43994;910443994;0;4;1;0;4;0;83;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43995;910443995;0;4;1;0;4;0;84;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43996;910443996;0;4;1;0;4;0;85;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43997;910443997;0;4;1;0;4;0;86;0;ON;85;7802.0 
La Araucanía;Curarrehue;9104;43998;910443998;0;4;1;0;4;0;87;0;ON;85;7802.0 
Maule;Curepto;7103;43929;710343929;2;2;0;2;0;0;1;0;START;68;9426.0 
Maule;Curepto;7103;43930;710343930;1;3;0;3;0;0;2;0;ON;68;9426.0 
Maule;Curepto;7103;43931;710343931;0;3;0;3;0;0;3;0;ON;68;9426.0 
Maule;Curepto;7103;43932;710343932;0;3;0;3;0;0;4;0;ON;68;9426.0 
Maule;Curepto;7103;43933;710343933;0;3;0;3;0;0;5;0;ON;68;9426.0 
Maule;Curepto;7103;43934;710343934;0;3;0;1;2;2;6;0;ON;68;9426.0 
Maule;Curepto;7103;43935;710343935;0;3;1;0;3;1;7;1;ON;68;9426.0 
Maule;Curepto;7103;43936;710343936;0;3;1;0;3;0;8;0;ON;68;9426.0 
Maule;Curepto;7103;43937;710343937;0;3;1;0;3;0;9;0;ON;68;9426.0 
Maule;Curepto;7103;43938;710343938;0;3;1;0;3;0;10;0;ON;68;9426.0 
Maule;Curepto;7103;43939;710343939;4;7;1;3;3;0;11;0;ON;68;9426.0 
Maule;Curepto;7103;43940;710343940;0;7;1;3;3;0;12;0;ON;68;9426.0 
Maule;Curepto;7103;43941;710343941;0;7;1;3;3;0;13;0;ON;68;9426.0 
Maule;Curepto;7103;43942;710343942;0;7;1;3;3;0;14;0;ON;68;9426.0 
Maule;Curepto;7103;43943;710343943;1;8;1;4;3;0;15;0;ON;68;9426.0 
Maule;Curepto;7103;43944;710343944;0;8;1;0;7;4;16;0;ON;68;9426.0 
Maule;Curepto;7103;43945;710343945;0;8;1;0;7;0;17;0;ON;68;9426.0 
Maule;Curepto;7103;43946;710343946;0;8;1;0;7;0;18;0;ON;68;9426.0 
Maule;Curepto;7103;43947;710343947;0;8;1;0;7;0;19;0;ON;68;9426.0 
Maule;Curepto;7103;43948;710343948;0;8;1;0;8;1;20;0;ON;68;9426.0 
Maule;Curepto;7103;43949;710343949;0;8;1;0;8;0;21;0;ON;68;9426.0 
Maule;Curepto;7103;43950;710343950;0;8;1;0;8;0;22;0;ON;68;9426.0 
Maule;Curepto;7103;43951;710343951;0;8;1;0;8;0;23;0;ON;68;9426.0 
Maule;Curepto;7103;43952;710343952;0;8;1;0;8;0;24;0;ON;68;9426.0 
Maule;Curepto;7103;43953;710343953;0;8;1;0;8;0;25;0;ON;68;9426.0 
Maule;Curepto;7103;43954;710343954;0;8;1;0;8;0;26;0;ON;68;9426.0 
Maule;Curepto;7103;43955;710343955;0;8;1;0;8;0;27;0;ON;68;9426.0 
Maule;Curepto;7103;43956;710343956;0;8;1;0;8;0;28;0;ON;68;9426.0 
Maule;Curepto;7103;43957;710343957;0;8;1;0;8;0;29;0;ON;68;9426.0 
Maule;Curepto;7103;43958;710343958;0;8;1;0;8;0;30;0;ON;68;9426.0 
Maule;Curepto;7103;43959;710343959;0;8;1;0;8;0;31;0;ON;68;9426.0 
Maule;Curepto;7103;43960;710343960;0;8;1;0;8;0;32;0;ON;68;9426.0 
Maule;Curepto;7103;43961;710343961;1;9;1;0;8;0;33;0;ON;68;9426.0 
Maule;Curepto;7103;43962;710343962;0;9;1;0;8;0;34;0;ON;68;9426.0 
Maule;Curepto;7103;43963;710343963;0;9;1;0;8;0;35;0;ON;68;9426.0 
Maule;Curepto;7103;43964;710343964;0;9;1;0;8;0;36;0;ON;68;9426.0 
Maule;Curepto;7103;43965;710343965;0;9;1;0;8;0;37;0;ON;68;9426.0 
Maule;Curepto;7103;43966;710343966;1;10;1;0;9;1;38;0;ON;68;9426.0 
Maule;Curepto;7103;43967;710343967;0;10;1;0;9;0;39;0;ON;68;9426.0 
Maule;Curepto;7103;43968;710343968;0;10;1;0;9;0;40;0;ON;68;9426.0 
Maule;Curepto;7103;43969;710343969;0;10;1;0;9;0;41;0;ON;68;9426.0 
Maule;Curepto;7103;43970;710343970;2;12;1;2;9;0;42;0;ON;68;9426.0 
Maule;Curepto;7103;43971;710343971;0;12;1;1;10;1;43;0;ON;68;9426.0 
Maule;Curepto;7103;43972;710343972;0;12;1;1;10;0;44;0;ON;68;9426.0 
Maule;Curepto;7103;43973;710343973;0;12;1;1;10;0;45;0;ON;68;9426.0 
Maule;Curepto;7103;43974;710343974;0;12;1;1;10;0;46;0;ON;68;9426.0 
Maule;Curepto;7103;43975;710343975;0;12;1;0;12;2;47;0;ON;68;9426.0 
Maule;Curepto;7103;43976;710343976;0;12;1;0;12;0;48;0;ON;68;9426.0 
Maule;Curepto;7103;43977;710343977;0;12;1;0;12;0;49;0;ON;68;9426.0 
Maule;Curepto;7103;43978;710343978;0;12;1;0;12;0;50;0;ON;68;9426.0 
Maule;Curepto;7103;43979;710343979;0;12;1;0;12;0;51;0;ON;68;9426.0 
Maule;Curepto;7103;43980;710343980;0;12;1;0;12;0;52;0;ON;68;9426.0 
Maule;Curepto;7103;43981;710343981;0;12;1;0;12;0;53;0;ON;68;9426.0 
Maule;Curepto;7103;43982;710343982;0;12;1;0;12;0;54;0;ON;68;9426.0 
Maule;Curepto;7103;43983;710343983;0;12;1;0;12;0;55;0;ON;68;9426.0 
Maule;Curepto;7103;43984;710343984;0;12;1;0;12;0;56;0;ON;68;9426.0 
Maule;Curepto;7103;43985;710343985;0;12;1;0;12;0;57;0;ON;68;9426.0 
Maule;Curepto;7103;43986;710343986;0;12;1;0;12;0;58;0;ON;68;9426.0 
Maule;Curepto;7103;43987;710343987;0;12;1;0;12;0;59;0;ON;68;9426.0 
Maule;Curepto;7103;43988;710343988;0;12;1;0;12;0;60;0;ON;68;9426.0 
Maule;Curepto;7103;43989;710343989;0;12;1;0;12;0;61;0;ON;68;9426.0 
Maule;Curepto;7103;43990;710343990;0;12;1;0;12;0;62;0;ON;68;9426.0 
Maule;Curepto;7103;43991;710343991;0;12;1;0;12;0;63;0;ON;68;9426.0 
Maule;Curepto;7103;43992;710343992;0;12;1;0;12;0;64;0;ON;68;9426.0 
Maule;Curepto;7103;43993;710343993;0;12;1;0;12;0;65;0;ON;68;9426.0 
Maule;Curepto;7103;43994;710343994;0;12;1;0;12;0;66;0;ON;68;9426.0 
Maule;Curepto;7103;43995;710343995;0;12;1;0;12;0;67;0;ON;68;9426.0 
Maule;Curepto;7103;43996;710343996;1;13;1;0;12;0;68;0;ON;68;9426.0 
Maule;Curepto;7103;43997;710343997;0;13;1;0;12;0;69;0;ON;68;9426.0 
Maule;Curepto;7103;43998;710343998;0;13;1;0;12;0;70;0;ON;68;9426.0 
Maule;Curicó;7301;43901;730143901;1;1;0;1;0;0;1;0;START;96;163626.0 
Maule;Curicó;7301;43902;730143902;0;1;0;1;0;0;2;0;ON;96;163626.0 
Maule;Curicó;7301;43903;730143903;0;1;0;1;0;0;3;0;ON;96;163626.0 
Maule;Curicó;7301;43904;730143904;0;1;0;1;0;0;4;0;ON;96;163626.0 
Maule;Curicó;7301;43905;730143905;0;1;0;1;0;0;5;0;ON;96;163626.0 
Maule;Curicó;7301;43906;730143906;0;1;0;0;1;1;6;0;ON;96;163626.0 
Maule;Curicó;7301;43907;730143907;0;1;0;0;1;0;7;0;ON;96;163626.0 
Maule;Curicó;7301;43908;730143908;0;1;0;0;1;0;8;0;ON;96;163626.0 
Maule;Curicó;7301;43909;730143909;1;2;0;1;1;0;9;0;ON;96;163626.0 
Maule;Curicó;7301;43910;730143910;0;2;0;1;1;0;10;0;ON;96;163626.0 
Maule;Curicó;7301;43911;730143911;0;2;0;1;1;0;11;0;ON;96;163626.0 
Maule;Curicó;7301;43912;730143912;1;3;0;2;1;0;12;0;ON;96;163626.0 
Maule;Curicó;7301;43913;730143913;1;4;0;3;1;0;13;0;ON;96;163626.0 
Maule;Curicó;7301;43914;730143914;0;4;0;2;2;1;14;0;ON;96;163626.0 
Maule;Curicó;7301;43915;730143915;0;4;0;2;2;0;15;0;ON;96;163626.0 
Maule;Curicó;7301;43916;730143916;0;4;0;2;2;0;16;0;ON;96;163626.0 
Maule;Curicó;7301;43917;730143917;0;4;0;1;3;1;17;0;ON;96;163626.0 
Maule;Curicó;7301;43918;730143918;0;4;0;0;4;1;18;0;ON;96;163626.0 
Maule;Curicó;7301;43919;730143919;0;4;0;0;4;0;19;0;ON;96;163626.0 
Maule;Curicó;7301;43920;730143920;1;5;0;1;4;0;20;0;ON;96;163626.0 
Maule;Curicó;7301;43921;730143921;2;7;0;3;4;0;21;0;ON;96;163626.0 
Maule;Curicó;7301;43922;730143922;1;8;0;4;4;0;22;0;ON;96;163626.0 
Maule;Curicó;7301;43923;730143923;1;9;0;5;4;0;23;0;ON;96;163626.0 
Maule;Curicó;7301;43924;730143924;2;11;0;7;4;0;24;0;ON;96;163626.0 
Maule;Curicó;7301;43925;730143925;1;12;0;7;5;1;25;0;ON;96;163626.0 
Maule;Curicó;7301;43926;730143926;1;13;0;6;7;2;26;0;ON;96;163626.0 
Maule;Curicó;7301;43927;730143927;0;13;0;5;8;1;27;0;ON;96;163626.0 
Maule;Curicó;7301;43928;730143928;0;13;0;4;9;1;28;0;ON;96;163626.0 
Maule;Curicó;7301;43929;730143929;0;13;0;2;11;2;29;0;ON;96;163626.0 
Maule;Curicó;7301;43930;730143930;2;15;0;3;12;1;30;0;ON;96;163626.0 
Maule;Curicó;7301;43931;730143931;1;16;0;3;13;1;31;0;ON;96;163626.0 
Maule;Curicó;7301;43932;730143932;1;17;0;4;13;0;32;0;ON;96;163626.0 
Maule;Curicó;7301;43933;730143933;2;19;0;6;13;0;33;0;ON;96;163626.0 
Maule;Curicó;7301;43934;730143934;1;20;0;7;13;0;34;0;ON;96;163626.0 
Maule;Curicó;7301;43935;730143935;0;20;0;5;15;2;35;0;ON;96;163626.0 
Maule;Curicó;7301;43936;730143936;1;21;0;5;16;1;36;0;ON;96;163626.0 
Maule;Curicó;7301;43937;730143937;1;22;0;5;17;1;37;0;ON;96;163626.0 
Maule;Curicó;7301;43938;730143938;2;24;0;5;19;2;38;0;ON;96;163626.0 
Maule;Curicó;7301;43939;730143939;2;26;0;6;20;1;39;0;ON;96;163626.0 
Maule;Curicó;7301;43940;730143940;2;28;0;8;20;0;40;0;ON;96;163626.0 
Maule;Curicó;7301;43941;730143941;3;31;0;10;21;1;41;0;ON;96;163626.0 
Maule;Curicó;7301;43942;730143942;0;31;0;9;22;1;42;0;ON;96;163626.0 
Maule;Curicó;7301;43943;730143943;0;31;0;7;24;2;43;0;ON;96;163626.0 
Maule;Curicó;7301;43944;730143944;0;31;0;5;26;2;44;0;ON;96;163626.0 
Maule;Curicó;7301;43945;730143945;0;31;0;3;28;2;45;0;ON;96;163626.0 
Maule;Curicó;7301;43946;730143946;0;31;0;0;31;3;46;0;ON;96;163626.0 
Maule;Curicó;7301;43947;730143947;2;33;0;2;31;0;47;0;ON;96;163626.0 
